User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1001203,Sarah,P00238342,M,26-35,28,1,Missouri,Central,Hospitality,Electronics & Gadgets,3,47.59,,
1000676,Leo,P00112442,F,18-25,20,0,Texas,Southern,Healthcare,Food,1,47.58,,
1003462,Madison,P00144242,M,26-35,28,1,South Carolina,Central,Textile,Electronics & Gadgets,1,47.58,,
1001697,Ethan,P00035342,M,18-25,22,0,Indiana,Central,Food Processing,Electronics & Gadgets,3,47.57,,
1000550,William,P00222642,F,46-50,50,0,Colorado,Western,IT Sector,Food,3,47.56,,
1001475,Joshua,P00054242,M,26-35,28,1,Washington,Southern,Healthcare,Food,2,47.53,,
1003090,Sophia,P00124442,F,26-35,30,0,Kentucky,Northern,IT Sector,Electronics & Gadgets,4,47.52,,
1003945,James,P00196042,M,46-50,46,1,Mississippi,Central,Hospitality,Food,3,47.52,,
1001545,Isabella,P00127742,F,26-35,29,0,Louisiana,Central,Textile,Electronics & Gadgets,1,47.47,,
1004009,Liam,P00104542,F,18-25,18,0,Kansas,Western,Govt,Food,4,47.47,,
1002796,Henry,P00183942,F,26-35,26,0,Arkansas,Western,Aviation,Food,1,47.38,,
1000216,William,P00085642,F,46-50,50,0,Kentucky,Northern,Healthcare,Electronics & Gadgets,1,47.36,,
1005794,Jack,P00302542,F,36-45,38,0,New Jersey,Central,Hospitality,Electronics & Gadgets,1,47.36,,
1003129,David,P00022442,F,26-35,35,1,Wyoming,Eastern,Retail,Electronics & Gadgets,3,47.3,,
1005271,Sophia,P0097242,M,26-35,30,1,Kansas,Central,Automobile,Food,4,47.3,,
1003129,Sarah,P00022442,F,26-35,35,1,Kansas,Southern,Retail,Electronics & Gadgets,2,47.3,,
1003430,Alexander,P00255842,M,46-50,48,0,California,Central,Healthcare,Food,1,47.22,,
1003292,Emily,P00010842,M,51-55,51,0,New Jersey,Central,Govt,Food,4,47.21,,
1003007,Daniel,P00035942,F,36-45,45,0,Georgia,Southern,Hospitality,Electronics & Gadgets,3,47.2,,
1005249,Ella,P00118442,M,46-50,50,0,Michigan,Southern,Construction,Food,3,47.2,,
1001040,Grace,P00080342,F,26-35,27,1,Indiana,Central,Media,Food,4,47.18,,
1005250,Ethan,P00002542,F,51-55,51,1,Connecticut,Southern,Healthcare,Food,2,47.14,,
1005667,Ava,P00271442,F,36-45,41,1,Nebraska,Central,IT Sector,Decor,4,47.14,,
1004933,Joshua,P00028042,F,26-35,32,0,Nebraska,Western,Hospitality,Electronics & Gadgets,2,47.12,,
1004425,Emily,P00260042,F,36-45,39,0,Oklahoma,Central,Healthcare,Electronics & Gadgets,1,47.12,,
1004083,Zoe,P00135342,F,55+,86,0,Connecticut,Western,Govt,Electronics & Gadgets,3,47.1,,
1003170,Megan,P00114142,F,26-35,27,1,Alabama,Eastern,IT Sector,Electronics & Gadgets,3,47.09,,
1002327,Samantha,P00129342,F,18-25,18,1,Connecticut,Southern,IT Sector,Food,1,47.08,,
1003134,Isabella,P00294242,F,18-25,20,0,North Dakota,Western,Chemical,Food,3,47.04,,
1002241,Henry,P00336542,F,46-50,50,0,Arkansas,Central,Retail,Electronics & Gadgets,2,47.02,,
1002241,Samuel,P00336542,F,46-50,50,0,Oklahoma,Central,Retail,Decor,4,47.02,,
1004054,Jack,P00189942,F,36-45,42,0,Vermont,Western,IT Sector,Decor,3,46.93,,
1005234,Michael,P00271142,M,26-35,33,1,Washington,Northern,Media,Electronics & Gadgets,1,46.92,,
1000899,Daniel,P00183342,M,26-35,26,1,Arizona,Central,IT Sector,Electronics & Gadgets,1,46.92,,
1002575,Alexander,P00110542,F,36-45,43,0,Florida,Southern,IT Sector,Electronics & Gadgets,1,46.9,,
1004130,Amelia,P00128042,F,36-45,39,0,Oklahoma,Central,Aviation,Food,1,46.86,,
1001410,Joshua,P00087242,F,51-55,54,0,Ohio,Western,Agriculture,Food,3,46.84,,
1000843,Grace,P00161442,F,26-35,30,1,Florida,Western,Healthcare,Household items,1,46.8,,
1004976,Zoe,P00322142,F,26-35,30,1,Texas,Western,Healthcare,Household items,4,46.8,,
1000187,Sophia,P00144642,M,46-50,48,1,Massachusetts,Western,Healthcare,Food,2,46.78,,
1001303,Benjamin,P00170542,F,26-35,29,0,Georgia,Northern,Chemical,Electronics & Gadgets,1,46.76,,
1003243,Joshua,P00053042,F,26-35,31,1,Missouri,Western,Automobile,Household items,1,46.75,,
1004343,Liam,P00155042,F,26-35,26,0,Nevada,Central,Govt,Household items,2,46.74,,
1001265,Sophia,P00015542,M,18-25,23,0,Wisconsin,Southern,IT Sector,Household items,4,46.73,,
1001051,William,P00031942,M,26-35,33,0,West Virginia,Northern,IT Sector,Household items,4,46.73,,
1001749,Grace,P00271942,F,26-35,28,1,Iowa,Southern,Govt,Household items,2,46.72,,
1003917,Lucas,P00015642,M,36-45,39,0,Washington,Southern,Healthcare,Household items,4,46.7,,
1003515,Daniel,P00117142,F,36-45,39,0,Ohio,Southern,IT Sector,Food,2,46.7,,
1004203,Leo,P00215642,F,26-35,26,1,South Carolina,Southern,IT Sector,Household items,4,46.69,,
1006039,Matthew,P00210942,M,46-50,50,0,Utah,Southern,Hospitality,Household items,3,46.68,,
1005094,Liam,P00182142,F,18-25,20,0,Idaho,Western,Food Processing,Household items,1,46.68,,
1003327,Daniel,P0096842,F,18-25,20,0,Oklahoma,Western,Retail,Household items,2,46.68,,
1004167,Henry,P00221842,F,26-35,27,1,South Carolina,Central,Banking,Food,1,46.68,,
1002205,John,P00114742,M,26-35,29,1,Indiana,Central,Chemical,Food,2,46.68,,
1003576,Henry,P00193542,F,51-55,53,0,Delaware,Eastern,Agriculture,Electronics & Gadgets,2,46.67,,
1000575,Emily,P00157642,F,26-35,28,0,Alaska,Western,IT Sector,Food,4,46.67,,
1001613,Grace,P00119242,F,18-25,20,1,Massachusetts,Central,Govt,Household items,4,46.66,,
1005448,Madison,P00001742,F,46-50,48,0,Indiana,Southern,Chemical,Electronics & Gadgets,2,46.64,,
1004482,Jessica,P00005742,M,36-45,45,0,Vermont,Central,Food Processing,Household items,4,46.64,,
1004166,Lucas,P00113142,M,26-35,28,1,Louisiana,Northern,Construction,Household items,2,46.64,,
1003778,Jack,P00046842,F,26-35,28,1,Minnesota,Southern,Retail,Household items,2,46.64,,
1002688,James,P00152742,F,26-35,29,0,Rhode Island,Western,IT Sector,Household items,2,46.64,,
1001333,Ella,P00051442,F,26-35,30,1,New Jersey,Southern,IT Sector,Household items,3,46.63,,
1005065,Daniel,P00112542,F,26-35,26,0,Tennessee,Western,Aviation,Food,3,46.62,,
1004674,Matthew,P0096742,M,36-45,41,0,North Carolina,Western,Chemical,Household items,4,46.61,,
1000425,Jessica,P00258442,F,26-35,34,1,Arizona,Central,Govt,Household items,3,46.6,,
1002063,Samuel,P00329342,F,26-35,34,1,Oregon,Southern,IT Sector,Household items,1,46.6,,
1003320,Daniel,P00127742,F,26-35,27,1,North Carolina,Western,Aviation,Household items,3,46.57,,
1002181,Olivia,P00368142,F,26-35,26,1,South Dakota,Northern,IT Sector,Electronics & Gadgets,4,46.57,,
1000702,Jack,P00357642,F,36-45,36,1,Wisconsin,Western,Aviation,Household items,2,46.55,,
1000303,David,P00018142,F,26-35,32,0,Oklahoma,Central,Construction,Household items,1,46.54,,
1005678,Liam,P00327842,F,36-45,41,0,New York,Western,Lawyer,Food,4,46.54,,
1004116,Matthew,P00111742,M,36-45,37,0,Illinois,Eastern,Banking,Household items,2,46.54,,
1005536,James,P00351342,F,26-35,31,0,Massachusetts,Southern,Healthcare,Household items,4,46.54,,
1001938,Ethan,P00216342,M,26-35,31,1,Alaska,Northern,IT Sector,Household items,4,46.54,,
1005464,Lucas,P00110542,F,36-45,44,0,Ohio,Western,Banking,Food,3,46.52,,
1000179,Matthew,P00057642,F,26-35,31,0,New Jersey,Western,IT Sector,Household items,4,46.51,,
1001884,Lucas,P00175042,F,46-50,50,0,Oklahoma,Western,Healthcare,Food,3,46.5,,
1003259,John,P00026042,M,18-25,20,1,Washington,Southern,IT Sector,Household items,4,46.48,,
1003519,Madison,P00023042,M,26-35,33,1,Alabama,Central,IT Sector,Household items,2,46.46,,
1003779,Ella,P00324742,M,46-50,47,0,South Dakota,Central,IT Sector,Food,3,46.46,,
1005084,Ava,P00057242,F,18-25,21,0,Montana,Southern,Lawyer,Household items,1,46.46,,
1005170,Matthew,P00190542,F,18-25,21,1,Maryland,Western,Hospitality,Household items,1,46.46,,
1002205,Victoria,P00091142,M,26-35,27,0,Montana,Eastern,IT Sector,Household items,1,46.43,,
1004104,Megan,P00116842,F,18-25,25,1,Alaska,Southern,IT Sector,Household items,3,46.43,,
1002203,Joshua,P00030842,F,46-50,47,0,Mississippi,Southern,IT Sector,Household items,4,46.43,,
1002504,Amelia,P00034742,F,26-35,26,0,Kansas,Central,Agriculture,Household items,1,46.42,,
1001752,Sarah,P00143142,F,26-35,34,0,Georgia,Central,Chemical,Food,2,46.4,,
1002934,Madison,P00159442,M,36-45,44,0,Idaho,Central,Textile,Food,1,46.39,,
1005795,John,P00250942,F,26-35,34,0,Colorado,Western,Healthcare,Household items,1,46.39,,
1003693,Isabella,P00125942,F,26-35,32,0,New Mexico,Southern,Aviation,Household items,2,46.38,,
1005142,Alexander,P00276342,M,26-35,32,0,Nevada,Central,Textile,Food,4,46.38,,
1005812,Ella,P00323042,M,26-35,28,0,New Jersey,Northern,Chemical,Household items,2,46.37,,
1002100,Jack,P0097142,M,26-35,26,1,Nebraska,Central,Media,Household items,2,46.37,,
1001626,John,P00333042,F,18-25,22,1,Rhode Island,Southern,IT Sector,Household items,3,46.36,,
1004682,Sophia,P00364842,F,26-35,34,1,North Dakota,Central,Construction,Household items,4,46.34,,
1002793,Sophia,P0099342,M,36-45,43,1,Arizona,Central,Construction,Household items,1,46.34,,
1002793,Daniel,P0099342,M,36-45,43,1,Minnesota,Northern,Construction,Household items,2,46.34,,
1002537,Olivia,P00089142,M,36-45,40,1,Pennsylvania,Southern,Govt,Household items,2,46.33,,
1004088,Jessica,P00159542,F,26-35,32,1,West Virginia,Southern,IT Sector,Household items,2,46.32,,
1001004,Samantha,P00140742,F,26-35,33,0,Rhode Island,Central,Healthcare,Household items,2,46.3,,
1001579,Amelia,P0098242,F,26-35,35,0,New Jersey,Southern,IT Sector,Household items,4,46.3,,
1005997,Benjamin,P00233442,M,26-35,35,1,Utah,Central,Govt,Household items,3,46.28,,
1001897,Christopher,P00328242,M,51-55,52,0,Indiana,Western,IT Sector,Household items,3,46.28,,
1002761,Christopher,P00197342,M,36-45,42,0,Alabama,Northern,IT Sector,Household items,4,46.25,,
1002742,David,P00363242,M,26-35,34,1,Wyoming,Southern,Healthcare,Household items,1,46.21,,
1005747,Mason,P00119142,F,26-35,35,1,Delaware,Western,Automobile,Food,4,46.21,,
1003538,Charlotte,P00135542,F,36-45,39,1,Montana,Southern,Media,Food,1,46.2,,
1001173,William,P00006142,M,26-35,26,0,Oregon,Western,Lawyer,Household items,1,46.19,,
1001285,Emily,P00348642,M,36-45,41,0,Vermont,Southern,Banking,Food,2,46.18,,
1005519,Leo,P00129842,M,36-45,39,0,Wyoming,Southern,Banking,Household items,3,46.18,,
1002153,Lucas,P00142942,F,18-25,20,1,Delaware,Southern,Agriculture,Household items,1,46.16,,
1002760,Lucas,P00278642,F,55+,86,1,Texas,Eastern,Hospitality,Food,3,46.12,,
1004444,Lucas,P00247542,M,26-35,26,1,South Carolina,Northern,Hospitality,Household items,1,46.12,,
1005090,Christopher,P00270242,M,36-45,43,0,Michigan,Southern,Aviation,Household items,3,46.09,,
1004170,David,P00271442,F,46-50,47,0,Illinois,Central,Aviation,Food,1,46.08,,
1001146,Lucas,P00022442,M,18-25,23,0,Maryland,Western,Aviation,Household items,1,46.08,,
1003211,Samantha,P00313442,F,51-55,55,0,New Hampshire,Southern,Healthcare,Food,2,46.07,,
1003180,Daniel,P00229342,F,26-35,26,0,Nevada,Central,Retail,Household items,1,46.07,,
1001150,Sophia,P00315742,M,26-35,27,0,Minnesota,Northern,Healthcare,Household items,1,46.07,,
1001356,William,P00186642,M,18-25,22,1,Montana,Central,Govt,Household items,4,46.07,,
1005198,Mason,P00223942,M,18-25,25,0,Michigan,Central,IT Sector,Household items,3,46.06,,
1004647,Samantha,P00189642,F,36-45,37,1,Montana,Central,Aviation,Food,4,46.04,,
1003044,Emily,P00102842,F,36-45,38,1,Vermont,Southern,Retail,Household items,1,46.02,,
1002226,Madison,P00156442,M,26-35,29,1,New York,Central,IT Sector,Household items,3,46.01,,
1004979,Alexander,P00369442,M,36-45,44,0,Nebraska,Central,Lawyer,Household items,1,45.97,,
1004144,Samuel,P00100942,F,18-25,20,0,Tennessee,Western,Healthcare,Household items,4,45.96,,
1005780,William,P00234642,F,18-25,18,0,West Virginia,Southern,Food Processing,Household items,2,45.94,,
1000193,Ava,P00116342,M,46-50,50,0,Florida,Central,Healthcare,Household items,4,45.92,,
1005605,Daniel,P00241542,M,18-25,21,1,Montana,Eastern,Media,Household items,3,45.9,,
1004877,Matthew,P00237542,F,26-35,33,0,Alaska,Western,Retail,Household items,3,45.9,,
1005530,Sarah,P00048442,M,18-25,22,1,Mississippi,Eastern,Textile,Household items,1,45.89,,
1001422,Isabella,P00118142,F,36-45,42,0,New Mexico,Western,Retail,Food,1,45.86,,
1005722,Ethan,P00317942,F,26-35,28,0,Kentucky,Southern,Food Processing,Household items,3,45.86,,
1002735,Daniel,P00233242,M,26-35,35,0,Iowa,Central,Automobile,Household items,1,45.85,,
1001206,Lucas,P00323942,M,51-55,52,0,Montana,Eastern,Aviation,Household items,4,45.85,,
1002504,Zoe,P00184942,F,26-35,34,1,Maryland,Southern,Automobile,Household items,1,45.85,,
1003154,Ava,P00125942,M,26-35,35,0,Georgia,Eastern,IT Sector,Household items,2,45.84,,
1003917,Madison,P00036842,M,36-45,40,0,Indiana,Southern,Chemical,Food,1,45.84,,
1004725,Megan,P00217742,F,36-45,41,0,Alabama,Southern,Healthcare,Household items,1,45.83,,
1001755,Lucas,P00251942,M,18-25,24,1,Connecticut,Western,Aviation,Household items,4,45.8,,
1003065,Madison,P00121142,M,18-25,19,0,Indiana,Central,IT Sector,Household items,4,45.79,,
1003481,Isabella,P00119742,F,18-25,25,1,Alabama,Southern,Construction,Household items,1,45.78,,
1003032,Samuel,P00337542,F,26-35,26,1,Nevada,Southern,Aviation,Household items,1,45.78,,
1005472,Charlotte,P00187942,M,36-45,40,0,Virginia,Southern,Aviation,Household items,4,45.77,,
1001764,Isabella,P00045342,F,18-25,21,0,Oklahoma,Western,Aviation,Household items,4,45.77,,
1002774,Grace,P00120342,F,26-35,28,1,Iowa,Western,Aviation,Household items,3,45.76,,
1005272,Victoria,P00117942,F,26-35,28,1,New Hampshire,Southern,Automobile,Household items,3,45.74,,
1001495,Ethan,P00312742,F,18-25,19,0,Utah,Western,Banking,Household items,4,45.74,,
1000453,Matthew,P00111742,F,18-25,20,0,Ohio,Central,Chemical,Household items,2,45.73,,
1005749,Matthew,P00178742,F,26-35,28,1,Kansas,Southern,Healthcare,Household items,1,45.72,,
1003778,Michael,P00034842,F,26-35,35,0,Missouri,Southern,Chemical,Household items,3,45.72,,
1004729,Christopher,P00319342,F,51-55,53,0,Kentucky,Central,Banking,Food,2,45.72,,
1002383,Samantha,P00223542,M,26-35,30,1,New York,Southern,Construction,Household items,1,45.66,,
1001941,Charlotte,P00305042,M,36-45,26,1,Ohio,Southern,Automobile,Food,1,45.65,,
1001607,Leo,P00250642,F,46-50,47,1,Rhode Island,Western,Construction,Food,1,45.64,,
1004292,John,P00265242,F,26-35,27,1,New Hampshire,Southern,Banking,Household items,2,45.61,,
1005994,Daniel,P00301542,M,36-45,44,0,Pennsylvania,Southern,Automobile,Household items,1,45.6,,
1002617,Jessica,P00247042,M,46-50,49,0,Indiana,Central,Aviation,Household items,1,45.6,,
1004311,Joshua,P00282442,F,51-55,53,0,Nebraska,Central,Hospitality,Food,2,45.6,,
1001137,Jessica,P00178442,F,18-25,21,1,Arkansas,Southern,Healthcare,Household items,4,45.59,,
1002230,Alexander,P00011042,M,46-50,49,0,Oklahoma,Southern,Banking,Household items,2,45.59,,
1001676,Daniel,P00225742,F,18-25,18,1,Missouri,Western,Aviation,Household items,2,45.59,,
1004499,Emily,P00085242,F,26-35,29,1,Missouri,Central,Banking,Household items,1,45.58,,
1001298,William,P00106642,F,36-45,36,0,Montana,Western,Govt,Food,3,45.54,,
1002764,Jack,P00282142,F,26-35,30,0,Missouri,Southern,Retail,Household items,4,45.54,,
1001366,Joshua,P00074342,F,0-17,16,0,South Carolina,Southern,IT Sector,Household items,4,45.53,,
1003887,William,P00034042,F,18-25,21,0,Nevada,Southern,Govt,Household items,1,45.53,,
1001351,Emily,P00057642,M,26-35,30,1,Arizona,Western,Aviation,Household items,4,45.53,,
1002453,Matthew,P00020242,F,26-35,30,0,Oregon,Southern,Banking,Household items,4,45.5,,
1005655,Jessica,P00037142,M,26-35,34,1,Nevada,Central,Hospitality,Household items,2,45.49,,
1003026,Samantha,P00084442,M,18-25,22,1,South Dakota,Western,Food Processing,Food,3,45.49,,
1004720,William,P00249742,F,26-35,30,1,Florida,Southern,Textile,Household items,2,45.49,,
1005482,Daniel,P00163442,M,18-25,19,1,California,Central,Banking,Household items,1,45.48,,
1004535,Leo,P00185842,F,18-25,21,0,Idaho,Central,Agriculture,Household items,4,45.48,,
1004814,Jack,P00249742,F,18-25,20,0,Georgia,Southern,Lawyer,Household items,4,45.48,,
1002845,Samantha,P00184242,F,26-35,30,0,New Jersey,Southern,Healthcare,Household items,3,45.48,,
1004430,Alexander,P00077942,M,26-35,31,0,Maryland,Central,Hospitality,Household items,4,45.48,,
1003095,Sarah,P00242742,M,26-35,30,1,Minnesota,Southern,Textile,Household items,2,45.47,,
1000777,Benjamin,P00293242,M,18-25,22,0,Washington,Central,IT Sector,Household items,3,45.44,,
1003507,Sarah,P00123742,F,26-35,28,0,Illinois,Eastern,IT Sector,Games & Toys,2,45.43,,
1000674,Emily,P00002142,M,26-35,26,0,Delaware,Central,Aviation,Household items,1,45.42,,
1005645,Madison,P00118742,F,26-35,29,0,Connecticut,Southern,Aviation,Household items,4,45.41,,
1003887,Sophia,P00092442,F,18-25,18,0,Arkansas,Western,Aviation,Household items,4,45.41,,
1000869,David,P00208742,F,18-25,18,1,Minnesota,Southern,Banking,Household items,1,45.38,,
1000387,Ella,P00368642,M,36-45,44,0,Wyoming,Central,Agriculture,Household items,1,45.35,,
1005039,Jack,P00325242,M,36-45,44,0,Washington,Western,IT Sector,Household items,3,45.35,,
1000118,Daniel,P00251942,F,36-45,36,1,Hawaii,Southern,Agriculture,Household items,2,45.35,,
1002820,Isabella,P00234842,M,36-45,36,1,Pennsylvania,Western,Hospitality,Household items,4,45.34,,
1000955,Benjamin,P00216042,M,51-55,53,0,North Carolina,Central,Govt,Household items,4,45.32,,
1006013,Liam,P00025542,M,26-35,34,1,Connecticut,Central,Aviation,Household items,3,45.32,,
1003728,Mason,P00255842,F,18-25,18,1,Oklahoma,Western,Hospitality,Household items,2,45.31,,
1004546,Emily,P00000142,F,26-35,31,1,Arizona,Western,IT Sector,Household items,1,45.3,,
1005493,Daniel,P00225042,M,36-45,44,0,Hawaii,Central,Healthcare,Household items,2,45.29,,
1001899,Zoe,P00103042,M,46-50,47,1,Illinois,Central,Healthcare,Household items,2,45.29,,
1005011,Mason,P00048142,F,18-25,25,0,Washington,Western,Automobile,Household items,1,45.29,,
1002505,Zoe,P00295442,F,26-35,26,0,New Mexico,Southern,Automobile,Household items,3,45.26,,
1000023,Daniel,P00276342,F,36-45,41,0,Hawaii,Southern,Chemical,Household items,1,45.26,,
1001301,Emily,P00140742,M,26-35,28,0,Montana,Northern,Media,Household items,4,45.24,,
1001301,Madison,P00140742,M,26-35,28,0,California,Central,Media,Household items,2,45.24,,
1004520,Liam,P00179042,F,26-35,28,1,Delaware,Northern,Automobile,Clothing & Apparel,2,45.22,,
1005726,Isabella,P00113142,F,26-35,29,0,Nevada,Northern,Textile,Clothing & Apparel,4,45.22,,
1000149,Daniel,P00046942,M,26-35,30,0,Georgia,Southern,Healthcare,Household items,2,45.22,,
1001635,Liam,P00111142,F,26-35,30,0,Virginia,Southern,Hospitality,Household items,4,45.22,,
1003399,Grace,P00156242,F,26-35,35,1,California,Eastern,Chemical,Clothing & Apparel,4,45.2,,
1005890,William,P00033942,F,36-45,43,0,North Carolina,Western,Govt,Clothing & Apparel,4,45.2,,
1003426,Jack,P00057442,F,26-35,27,1,Alaska,Southern,Chemical,Clothing & Apparel,4,45.2,,
1004009,Ethan,P00032142,F,18-25,20,1,Nevada,Western,Aviation,Household items,3,45.2,,
1003729,Daniel,P00130642,F,18-25,24,0,Iowa,Western,Automobile,Household items,2,45.2,,
1002895,Liam,P0099342,F,26-35,33,0,Vermont,Western,Healthcare,Household items,3,45.2,,
1002164,Samuel,P00128942,F,36-45,38,0,Massachusetts,Eastern,Banking,Clothing & Apparel,4,45.19,,
1000337,Olivia,P00150842,F,18-25,21,0,Tennessee,Southern,Construction,Clothing & Apparel,1,45.19,,
1001688,Matthew,P00017542,M,18-25,22,0,Idaho,Western,Media,Clothing & Apparel,4,45.18,,
1005070,James,P00345742,F,26-35,29,0,Illinois,Central,Retail,Household items,4,45.17,,
1003118,Leo,P00144642,F,26-35,27,1,Arizona,Central,Chemical,Household items,1,45.16,,
1004733,David,P00196042,F,18-25,22,1,Ohio,Western,Aviation,Household items,3,45.14,,
1005364,Grace,P00044142,M,26-35,30,1,Nebraska,Western,Automobile,Household items,1,45.14,,
1003909,David,P00255942,F,18-25,18,1,Idaho,Central,Banking,Household items,1,45.12,,
1001320,Daniel,P00084442,F,26-35,27,1,Wisconsin,Southern,Hospitality,Household items,4,45.12,,
1004589,Sarah,P00109842,F,26-35,30,0,Indiana,Southern,Textile,Household items,4,45.12,,
1004430,Jessica,P00184542,M,26-35,29,1,Florida,Central,Healthcare,Household items,3,45.12,,
1004815,Lucas,P00054742,M,51-55,54,1,Arizona,Central,Hospitality,Clothing & Apparel,2,45.12,,
1005838,Joshua,P00260142,M,46-50,47,1,New Jersey,Central,Govt,Household items,2,45.12,,
1000392,Joshua,P00014542,F,18-25,21,0,New Hampshire,Eastern,Govt,Clothing & Apparel,3,45.11,,
1001473,Ava,P00220142,F,26-35,34,1,Kansas,Southern,Aviation,Household items,2,45.08,,
1002649,Joshua,P00249642,M,26-35,30,0,New Hampshire,Central,Lawyer,Household items,4,45.08,,
1003920,John,P00237642,F,36-45,44,0,Nevada,Central,IT Sector,Household items,4,45.07,,
1004950,Sarah,P00195742,F,26-35,28,1,Kansas,Western,Lawyer,Household items,4,45.07,,
1002445,Alexander,P00229742,M,26-35,35,0,North Dakota,Central,Lawyer,Household items,2,45.06,,
1003675,Joshua,P00233942,F,36-45,43,0,Texas,Central,Food Processing,Clothing & Apparel,1,45.05,,
1004345,Emily,P00251942,M,26-35,32,0,Ohio,Central,IT Sector,Household items,1,45.05,,
1004103,Victoria,P00178342,F,18-25,21,0,Delaware,Central,Media,Household items,3,45.04,,
1005583,Charlotte,P00286042,F,55+,84,0,Illinois,Southern,Healthcare,Household items,1,45.04,,
1000019,David,P00329542,M,0-17,13,1,Vermont,Southern,Healthcare,Clothing & Apparel,2,45.04,,
1001181,Joshua,P00069542,F,36-45,38,1,Virginia,Central,Healthcare,Clothing & Apparel,4,45.04,,
1005755,Alexander,P00061442,M,36-45,39,1,Hawaii,Eastern,Hospitality,Clothing & Apparel,3,45.02,,
1003768,David,P00116842,F,26-35,34,1,Alabama,Southern,Healthcare,Household items,4,45,,
1003922,Joshua,P00048042,F,18-25,23,1,Indiana,Central,Govt,Clothing & Apparel,2,45,,
1005557,Zoe,P00112542,M,36-45,43,0,Idaho,Central,Hospitality,Household items,4,45,,
1002378,Emily,P00255842,F,26-35,35,0,Delaware,Central,Aviation,Clothing & Apparel,2,44.99,,
1004922,Olivia,P00135742,F,18-25,20,0,Massachusetts,Eastern,Retail,Clothing & Apparel,4,44.99,,
1001552,Ethan,P00218742,F,46-50,47,1,Idaho,Central,Retail,Clothing & Apparel,3,44.96,,
1004517,Sophia,P00187242,M,18-25,22,1,New York,Western,Lawyer,Clothing & Apparel,3,44.95,,
1003508,Ava,P00307542,F,18-25,23,1,Washington,Central,Automobile,Clothing & Apparel,3,44.92,,
1002818,Joshua,P00221142,F,26-35,34,0,South Carolina,Western,Healthcare,Clothing & Apparel,4,44.9,,
1004054,John,P00101942,F,36-45,41,1,Rhode Island,Northern,Media,Clothing & Apparel,2,44.89,,
1003367,Ethan,P00213842,F,51-55,53,0,Nevada,Southern,Aviation,Clothing & Apparel,3,44.88,,
1000234,Ethan,P00051442,F,36-45,43,0,West Virginia,Northern,Lawyer,Clothing & Apparel,4,44.87,,
1002897,Sarah,P00112142,F,26-35,27,1,Colorado,Western,Aviation,Clothing & Apparel,3,44.86,,
1004277,Matthew,P00319942,F,36-45,43,0,Alaska,Central,Healthcare,Clothing & Apparel,4,44.83,,
1003681,Megan,P00275842,F,26-35,30,1,North Carolina,Northern,Media,Clothing & Apparel,1,44.81,,
1004532,Michael,P00058042,M,26-35,32,0,Ohio,Central,Hospitality,Clothing & Apparel,2,44.78,,
1001634,Henry,P00249642,M,55+,75,0,Utah,Northern,IT Sector,Clothing & Apparel,3,44.76,,
1002544,Jack,P00110942,F,46-50,50,1,South Carolina,Central,Hospitality,Clothing & Apparel,3,44.76,,
1000669,William,P00304042,F,26-35,27,0,Michigan,Northern,Chemical,Clothing & Apparel,1,44.75,,
1002121,Ava,P00284742,F,55+,60,0,Arizona,Central,Textile,Clothing & Apparel,4,44.75,,
1004711,Ella,P00080042,F,26-35,26,0,New Mexico,Western,Retail,Clothing & Apparel,1,44.74,,
1005209,Michael,P00328142,F,51-55,52,1,Alabama,Northern,Aviation,Clothing & Apparel,1,44.74,,
1002479,Samuel,P00324442,M,26-35,26,1,New Jersey,Central,Media,Clothing & Apparel,3,44.74,,
1000757,Mason,P00263142,M,26-35,33,1,Colorado,Central,Aviation,Clothing & Apparel,1,44.74,,
1004897,Sarah,P00258742,F,36-45,39,1,Washington,Central,Banking,Clothing & Apparel,3,44.74,,
1003690,Sophia,P00268442,F,18-25,24,1,Tennessee,Northern,Media,Clothing & Apparel,4,44.72,,
1002164,Jack,P00222042,F,36-45,44,0,Indiana,Central,Chemical,Clothing & Apparel,3,44.71,,
1005180,Daniel,P00052842,F,36-45,38,0,Alaska,Central,Healthcare,Clothing & Apparel,1,44.7,,
1005954,Joshua,P00218142,F,46-50,50,0,Arizona,Western,Media,Clothing & Apparel,2,44.69,,
1001285,Daniel,P00046742,M,36-45,43,0,Louisiana,Northern,Banking,Clothing & Apparel,4,44.69,,
1004573,Jack,P00176342,F,51-55,53,1,Wyoming,Southern,Aviation,Clothing & Apparel,2,44.69,,
1002225,Grace,P00321042,F,26-35,35,1,Mississippi,Northern,Aviation,Games & Toys,2,44.65,,
1004852,Isabella,P00117842,F,36-45,38,0,Nebraska,Northern,Healthcare,Clothing & Apparel,4,44.63,,
1004517,David,P00129342,M,18-25,22,1,Ohio,Central,Hospitality,Clothing & Apparel,1,44.59,,
1004227,James,P00113842,F,26-35,27,0,Washington,Central,IT Sector,Games & Toys,1,44.59,,
1004808,Charlotte,P00221042,F,36-45,42,0,Texas,Southern,Banking,Clothing & Apparel,3,44.57,,
1006036,Mason,P00174542,M,26-35,27,0,Wisconsin,Central,Govt,Clothing & Apparel,3,44.57,,
1005208,Leo,P00170342,F,26-35,27,1,Montana,Central,Aviation,Clothing & Apparel,1,44.57,,
